space_time_id,GID_0,NAME_0,GID_2,NAME_1,year,month,day,country,admin1,location,infra_cate,infra,sub_event_,damage_inf,severity_i,notes,fatalities,actor1,assoc_acto,inter1,actor2,assoc_ac_1,inter2,source,radio,mcc,net,ran_usd,tower_usd,power_usd,backhaul_usd,labor_usd,total_usd,pop,wealth_usd,wealth_cfa,usd_to_cfa,direct_cost,indirect_cost_usd,value_at_risk,protection_costs,benefit-cost-ratio
2017_8_22_-3.7478_16.1289,MLI,Mali,MLI.9.2_1,Timbuktu,2017,8,22,MLI,Tombouctou,Tonka,communications,installation,Armed clash,sabotage,unknown,"Gendarmerie post in Tonka (Goundam) attacked by gunmen on motorbike/s around 2h this morning, telecomms sabotaged, casualties unknown",0,Unidentified Armed Group (Mali),,Political Militias,Police Forces of Mali (2013-2020) Gendarmerie,,State Forces,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,34353,17194577,27518,0.0016,91000,197855,288855,8636,33.4
2022_1_16_-3.6264_13.7407,MLI,Mali,MLI.6.2_1,Mopti,2022,1,16,MLI,Mopti,Diallassagou,communications,antenna,Looting/property destruction,arson,burned,"Property destruction: On 16 January 2022, presumed JNIM militants burned a telecommunications antenna in the commune of Diallassagou, location coded as Diallassagou (Bankass, Mopti).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Mali),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,26583,8459935,13539,0.0016,91000,97347,188347,8636,21.8
2022_1_21_-3.0063_14.1333,MLI,Mali,MLI.6.5_1,Mopti,2022,1,21,MLI,Mopti,Bondo,communications,antenna,Remote explosive/landmine/IED,ied,destroyed,"On 21 January 2022, presumed JNIM militants detonated a telecommunications antenna in the village of Bondo (Koro, Mopti).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,,,,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,18387,7102140,11364,0.0016,91000,81723,172723,8636,20.0
2020_2_12_0.8908_15.5821,MLI,Mali,MLI.2.1_1,Gao,2020,2,12,MLI,Gao,Tin Hama,communications,radio station,Attack on civilians,arson,burned,"On 12 February 2020, presumed ISGS militants attacked Tin-Hamma (Ansongo, Gao). The militants burned administrative documents at a school and at the mayor's office. The local radio was also set ablaze.",0,Islamic State (West Africa) - Greater Sahara Faction,,Rebel Groups,Civilians (Mali),Government of Mali (2013-2020); Labour Group (Mali),Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,5330,1969287,3141,0.0016,91000,22660,113660,8636,13.2
2022_5_3_-5.6052_14.9822,MLI,Mali,MLI.7.4_1,Ségou,2022,5,3,MLI,Segou,Lougui,communications,other,Looting/property destruction,sabotage,disruption,"Looting: On 3 May 2022, Wagner forces raided the Tuareg village of Lougui (Niono, Segou). The force searched the village, pillaged the market and seized belongings including valuables and cash from residents. The mercenaries had cut the Nampala telecommu",0,Wagner Group,,External and Other Forces,Civilians (Mali),Tuareg Ethnic Group (Mali),Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,2423,878609,1414,0.0016,91000,10110,101110,8636,11.7
2022_4_25_-3.7893_14.0914,MLI,Mali,MLI.6.1_1,Mopti,2022,4,25,MLI,Mopti,Ouo-Sarre,communications,antenna,Looting/property destruction,sabotage_removed,unknown,"Property destruction: On 25 April 2022, presumed JNIM militants sabotaged a telecommunications antenna by destroying solar panels in the village of Ouo-Sarre (Bandiagara, Mopti).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Mali),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,610.0,1.0,40000,15000,5000,30000,1000,91000,11028,4272352,6832,0.0016,91000,49161,140161,8636,16.2
2022_1_19_-2.9725_14.2333,MLI,Mali,MLI.6.5_1,Mopti,2022,1,19,MLI,Mopti,Dangatene,communications,antenna,Looting/property destruction,sabotage,unknown,"Property destruction: On 19 January 2022, presumed JNIM militants sabotaged a telecommunications antenna in the village of Dangatene (Koro, Mopti).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Mali),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,10395,3719601,5954,0.0016,91000,42801,133801,8636,15.5
2022_1_19_-4.9589_12.1623,MLI,Mali,MLI.8.7_1,Sikasso,2022,1,19,MLI,Sikasso,Tandio,communications,antenna,Abduction/forced disappearance,sabotage,unknown,"On 19 January 2022, presumed JNIM militants abducted a civilian and sabotaged a telecommunications antenna in the village of Tandio (Yorosso, Sikasso).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Mali),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,610.0,2.0,40000,15000,5000,30000,1000,91000,25313,9714972,15541,0.0016,91000,111789,202789,8636,23.5
2021_9_28_-4.9118_15.7118,MLI,Mali,MLI.9.4_1,Timbuktu,2021,9,28,MLI,Tombouctou,Lere,communications,antenna,Looting/property destruction,arson,burned,"Property destruction: On 28 September 2021, presumed Katiba Macina (JNIM) militants burned a telecommunication antenna in the town of Lere (Lere, Tombouctou).",0,Katiba Macina,JNIM: Group for Support of Islam and Muslims,Rebel Groups,Civilians (Mali),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,12955,7781432,12457,0.0016,91000,89540,180540,8636,20.9
2019_6_26_-2.1354_14.2793,MLI,Mali,MLI.6.5_1,Mopti,2019,6,26,MLI,Mopti,Yoro,communications,other,Attack on civilians,ransacking,unknown,"On 26 June 2019, suspected Katiba Macina (JNIM) militants attacked the Dogon village of Yoro, and killed one individual, wounded two others, pillaged shops, seized livestock, and ransacked the telecommunications network.",1,JNIM: Group for Support of Islam and Muslims,Katiba Macina,Rebel Groups,Civilians (Mali),Dogon Ethnic Group (Mali),Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,15712,6525709,10434,0.0016,91000,75090,166090,8636,19.2
2022_1_16_-3.8308_13.3821,MLI,Mali,MLI.6.2_1,Mopti,2022,1,16,MLI,Mopti,Ouenkoro,communications,antenna,Looting/property destruction,arson,burned,"Property destruction: On 16 January 2022, presumed JNIM militants burned a telecommunications antenna in the commune of Ouonkoro, location coded as Ouenkoro (Bankass, Mopti).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Mali),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,8284,3293157,5265,0.0016,91000,37894,128894,8636,14.9
2022_4_17_-4.6738_12.8592,MLI,Mali,MLI.7.7_1,Ségou,2022,4,17,MLI,Segou,Diora,communications,antenna,Looting/property destruction,destruction,destroyed,"Property destruction: On 17 April 2022, presumed JNIM militants destroyed a telecommunications antenna in the commune of Diora, location coded as Diora (Tominian, Segou).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Mali),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,14573,5047926,8078,0.0016,91000,58086,149086,8636,17.3
2021_12_20_-2.2198_15.0766,MLI,Mali,MLI.6.4_1,Mopti,2021,12,20,MLI,Mopti,Boni,communications,antenna,Remote explosive/landmine/IED,ied,destroyed,"On 20 December 2021, overnight, presumed JNIM militants set off explosives and destroyed a telecommunications antenna in the area of Boni (Douentza, Mopti).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,,,,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,7550,3066048,4911,0.0016,91000,35281,126281,8636,14.6
2021_10_15_-3.9728_16.6877,MLI,Mali,MLI.9.2_1,Timbuktu,2021,10,15,MLI,Tombouctou,Mbouna,communications,antenna,Looting/property destruction,destruction,destroyed,"Property destruction: On 15 October 2021, JNIM militants destroyed a telecommunications antenna in the village of Mbouna (Goundam, Tombouctou).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Mali),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,2891,1223445,1949,0.0016,91000,14078,105078,8636,12.2
2012_5_1_-8.0722_12.7482,MLI,Mali,MLI.5.4_1,Koulikoro,2012,5,1,MLI,Koulikoro,Kati,communications,other,Armed clash,battle,unknown,"Fighting erupted late Monday at ORTM, Bamako airport and at Kati, the garrison town near the capital that is the juntas headquarters and continued Tuesday.",0,Mutiny of Military Forces of Mali (2002-2012),,State Forces,Military Forces of Mali (2012-2013),,State Forces,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,LTE,610.0,2.0,40000,15000,5000,30000,1000,91000,190153,164613573,263388,0.0016,91000,1894184,1985184,8636,229.9
2023_3_1_-3.0552_14.3089,MLI,Mali,MLI.6.5_1,Mopti,2023,3,1,MLI,Mopti,Barapireli,communications,antenna,Looting/property destruction,destruction,destroyed,"Property destruction: On 1 March 2023, presumed JNIM militants destroyed a telecommunications antenna and hauled down and removed a flag at a school in the village of Barapireli (Koro, Mopti).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Mali),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,15463,5700365,9130,0.0016,91000,65593,156593,8636,18.1
2021_7_25_-3.766_13.5025,MLI,Mali,MLI.6.2_1,Mopti,2021,7,25,MLI,Mopti,Sokoura,communications,antenna,Looting/property destruction,ransacking,unknown,"Property destruction: On 25 July 2021, presumed Katiba Macina (JNIM) militants vandalized a telecommunications antenna in the town of Sokoura (Bankass, Mopti).",0,Katiba Macina,JNIM: Group for Support of Islam and Muslims,Rebel Groups,Civilians (Mali),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,610.0,2.0,40000,15000,5000,30000,1000,91000,21011,8843811,14150,0.0016,91000,101764,192764,8636,22.3
2022_5_17_3.0224_15.422,MLI,Mali,MLI.2.4_1,Gao,2022,5,17,MLI,Menaka,Anderamboukane,communications,radio station,Looting/property destruction,ransacking,looting,"Looting: On 17 May 2022, presumed IS Sahel militants looted a radio station and looted and vandalized the mayor office and a primary school in the town of Anderamboukane (Anderamboukane, Menaka).",0,Islamic State (West Africa) - Greater Sahara Faction,,Rebel Groups,Civilians (Mali),Government of Mali (2021-),Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,6087,2564025,4105,0.0016,91000,29504,120504,8636,14.0
2022_1_16_-3.4418_13.8162,MLI,Mali,MLI.6.2_1,Mopti,2022,1,16,MLI,Mopti,Kologon-Habe,communications,antenna,Looting/property destruction,arson,burned,"Property destruction: On 16 January 2022, presumed JNIM militants burned a telecommunications antenna in the commune of Koulogon Habe, location coded as Kologon-Habe (Bankass, Mopti).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Mali),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,20617,6777045,10847,0.0016,91000,77982,168982,8636,19.6
2021_8_13_-0.4769_16.2036,MLI,Mali,MLI.2.3_1,Gao,2021,8,13,MLI,Gao,Intahaka,communications,antenna,Looting/property destruction,ransacking,unknown,"Property destruction: On 13 August 2021, suspected JNIM militants vandalized a telecommunications antenna in the commune of Intahaka (Gao, Gao).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Mali),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,828,305638,476,0.0016,91000,3517,94517,8636,10.9
2021_7_10_-3.709_13.6185,MLI,Mali,MLI.6.2_1,Mopti,2021,7,10,MLI,Mopti,Tori,communications,antenna,Looting/property destruction,ransacking,unknown,"Property destruction: On 10 July 2021, presumed Katiba Macina (JNIM) militants vandalized a telecommunications antenna in the village of Tori (Bankass, Mopti).",0,Katiba Macina,JNIM: Group for Support of Islam and Muslims,Rebel Groups,Civilians (Mali),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,20365,7767069,12424,0.0016,91000,89374,180374,8636,20.9
2022_1_18_-2.9051_14.4111,MLI,Mali,MLI.6.5_1,Mopti,2022,1,18,MLI,Mopti,Karakindje,communications,antenna,Remote explosive/landmine/IED,ied,destroyed,"On 18 January 2022, presumed JNIM militants detonated a telecommunications antenna in the village of Karakindje (Koro, Mopti).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,,,,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,10389,3520295,5638,0.0016,91000,40508,131508,8636,15.2
2020_6_24_0.7464_15.3217,MLI,Mali,MLI.2.1_1,Gao,2020,6,24,MLI,Gao,Fafa,communications,antenna,Attack on civilians,sabotage,unknown,"On 24 June 2020, unknown gunmen entered the village of Fafa (Ansongo, Gao), assaulted and robbed employees of a telecommunications company and sabotaged a telecommunications antenna.",0,Unidentified Armed Group (Mali),,Political Militias,Civilians (Mali),Labour Group (Mali),Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,3247,1211307,1934,0.0016,91000,13938,104938,8636,12.2
2022_1_30_-5.2547_14.8252,MLI,Mali,MLI.6.7_1,Mopti,2022,1,30,MLI,Mopti,Dioura,communications,installation,Looting/property destruction,arson,burned,"Property destruction: On 30 January 2022, presumed JNIM militants burned a telecommunications installation in the village of Dioura (Tenenkou, Mopti).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Mali),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,3175,1133603,1809,0.0016,91000,13044,104044,8636,12.0
2021_8_19_-4.3618_12.7903,MLI,Mali,MLI.7.7_1,Ségou,2021,8,19,MLI,Segou,Mafoune,communications,antenna,Looting/property destruction,arson,burned,"Property destruction: On 19 August 2021, presumed Katiba Macina (JNIM) militants burned the residence of the subprefect and a telecommunications antenna in the town of Mafoune (Tominian, Segou).",0,Katiba Macina,JNIM: Group for Support of Islam and Muslims,Rebel Groups,Civilians (Mali),Government of Mali (2021-),Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,8854,2998823,4790,0.0016,91000,34507,125507,8636,14.5
2022_8_16_-1.9231_16.8778,MLI,Mali,MLI.9.3_1,Timbuktu,2022,8,16,MLI,Tombouctou,Gourma-Rharous,communications,installation,Looting/property destruction,destruction,destroyed,"Property destruction: On 16 August 2022, presumed JNIM militants destroyed a telecommunications installation near the town of Gourma-Rharous (Gourma-Rharous, Tombouctou).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Mali),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,14329,6000376,9604,0.0016,91000,69045,160045,8636,18.5
2021_9_27_-4.2628_15.3684,MLI,Mali,MLI.6.8_1,Mopti,2021,9,27,MLI,Mopti,Youwarou,communications,antenna,Looting/property destruction,destruction,destroyed,"Property destruction: Around 27 September 2021 (week of), presumed Katiba Macina (JNIM) militants destroyed telecommunication antennas and mausoleums in the cercle of Youwarou (Youwarou, Mopti).",0,Katiba Macina,JNIM: Group for Support of Islam and Muslims,Rebel Groups,Civilians (Mali),Sufi Muslim Group (Mali),Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,610.0,2.0,40000,15000,5000,30000,1000,91000,12487,6013465,9625,0.0016,91000,69196,160196,8636,18.5
2022_3_10_-3.2359_16.09,MLI,Mali,MLI.9.1_1,Timbuktu,2022,3,10,MLI,Tombouctou,Sareyamou,communications,antenna,Looting/property destruction,destruction,destroyed,"Property destruction: On 10 March 2022, presumed JNIM militants destroyed telecommunications antennas in the village of Sareyamou (Dire, Tombouctou).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Mali),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,10680,3999476,6401,0.0016,91000,46021,137021,8636,15.9
2022_9_7_1.5167_16.5333,MLI,Mali,MLI.2.4_1,Gao,2022,9,7,MLI,Gao,Talataye,communications,other,Attack on civilians,arson,burned,"Around 7 September 2022 (between 6 - 8 September), IS Sahel militants killed at least thirty civilians from the Dawsahak, Tuareg, Djerma, and Songhai communities in the village of Talataye (Ansongo, Gao). The militants also destroyed and burned houses, t",30,Islamic State (West Africa) - Greater Sahara Faction,,Rebel Groups,Civilians (Mali),Dawsahak Ethnic Group (Mali); Tuareg Ethnic Group (Mali); Songhai Ethnic Group (Mali); Djerma Ethnic Group (Mali); Labour Group (Mali); Health Workers (Mali),Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,2326,1022196,1624,0.0016,91000,11762,102762,8636,11.9
2021_3_16_-2.8059_14.3467,MLI,Mali,MLI.6.5_1,Mopti,2021,3,16,MLI,Mopti,Dounapen,communications,antenna,Looting/property destruction,sabotage,unknown,"Property destruction: Around 16 March 2021 (as reported), presumed Katiba Macina (JNIM) militants sabotaged a telecommunications antenna in the village of Dounapen (Koro, Mopti).",0,Katiba Macina,JNIM: Group for Support of Islam and Muslims,Rebel Groups,Civilians (Mali),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,7744,2893107,4626,0.0016,91000,33291,124291,8636,14.4
2022_5_9_0.549_15.4992,MLI,Mali,MLI.2.1_1,Gao,2022,5,9,MLI,Gao,Gounga,communications,antenna,Looting/property destruction,destruction,destroyed,"Property destruction: On 9 May 2022, IS Sahel militants destroyed a telecommunications antenna in the village of Gounga (Ansongo, Gao).",0,Islamic State (West Africa) - Greater Sahara Faction,,Rebel Groups,Civilians (Mali),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,6153,2352576,3757,0.0016,91000,27071,118071,8636,13.7
2022_1_19_-0.6354_16.92,MLI,Mali,MLI.2.2_1,Gao,2022,1,19,MLI,Gao,Chabaria,communications,antenna,Looting/property destruction,sabotage,unknown,"Property destruction: On 19 January 2022, presumed JNIM militants sabotaged a telecommunications installation in the village of Chabaria (Bourem, Gao).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Mali),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,3340,1218025,1940,0.0016,91000,14016,105016,8636,12.2
2017_10_23_-4.4005_13.6933,MLI,Mali,MLI.7.7_1,Ségou,2017,10,23,MLI,Segou,Wa,communications,installation,Armed clash,sabotage,disruption,"The village of Ouan (Cercle of Tominian) also under attack, telecomms cut, one gendarme killed two wounded. JNIM claimed the attack on October, 26th.",1,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Police Forces of Mali (2013-2020) Gendarmerie,,State Forces,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,610.0,1.0,40000,15000,5000,30000,1000,91000,13135,4801573,7685,0.0016,91000,55251,146251,8636,16.9
2021_8_13_-3.9484_15.2615,MLI,Mali,MLI.6.6_1,Mopti,2021,8,13,MLI,Mopti,Sindegue,communications,antenna,Looting/property destruction,arson,burned,"Property destruction: On 13 August 2021, presumed Katiba Macina (JNIM) militants burned a telecommunications antenna in the village of Sindegue (Mopti, Mopti).",0,Katiba Macina,JNIM: Group for Support of Islam and Muslims,Rebel Groups,Civilians (Mali),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,14221,5519100,8839,0.0016,91000,63507,154507,8636,17.9
2022_1_12_-0.1061_16.6053,MLI,Mali,MLI.2.3_1,Gao,2022,1,12,MLI,Gao,Hamakouladji,communications,antenna,Looting/property destruction,destruction,destroyed,"Property destruction: On 12 January 2022, presumed Al Mourabitoune Battalion (JNIM) militants destroyed a telecommunications antenna in the village of Hamakouladji (Gao, Gao).",0,Al Mourabitoune Battalion,JNIM: Group for Support of Islam and Muslims,Rebel Groups,Civilians (Mali),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,13184,5640548,9028,0.0016,91000,64905,155905,8636,18.1
2022_5_2_-4.6745_13.1361,MLI,Mali,MLI.7.7_1,Ségou,2022,5,2,MLI,Segou,Yasso,communications,telecommunications station,Looting/property destruction,destruction,destroyed,"Property destruction: On 2 May 2022, presumed JNIM militants destroyed a telecommunications station in the village of Yasso (Tominian, Segou).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Mali),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,13071,4536432,7264,0.0016,91000,52200,143200,8636,16.6
2020_11_28_0.6941_15.4729,MLI,Mali,MLI.2.1_1,Gao,2020,11,28,MLI,Gao,Tassiga,communications,antenna,Looting/property destruction,destruction,destroyed,"Property destruction: On 28 November 2020, ISGS militants destroyed telecommunications antennas in the village of Tassiga (Ansongo, Gao).",0,Islamic State (West Africa) - Greater Sahara Faction,,Rebel Groups,Civilians (Mali),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,4786,1730533,2775,0.0016,91000,19913,110913,8636,12.8
2015_12_17_-3.0056_16.7705,MLI,Mali,MLI.9.5_1,Timbuktu,2015,12,17,MLI,Tombouctou,Timbuktu,communications,radio station,Attack on civilians,vac,unknown,An armed man killed three people outside a Christian radio station.,3,Unidentified Armed Group (Mali),,Political Militias,Civilians (Mali),Christian Group (Mali),Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,UMTS,610.0,2.0,40000,15000,5000,30000,1000,91000,103822,80095514,128151,0.0016,91000,921647,1012647,8636,117.3
2020_12_31_-3.6102_14.3493,MLI,Mali,MLI.6.1_1,Mopti,2020,12,31,MLI,Mopti,Bandiagara,communications,antenna,Looting/property destruction,destruction,destroyed,"Property destruction: On 31 December 2020, suspected Katiba Macina (JNIM) militants destroyed a telecommunications antenna in the area of Bandiagara (Bandiagara, Mopti).",0,Katiba Macina,JNIM: Group for Support of Islam and Muslims,Rebel Groups,Civilians (Mali),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,UMTS,610.0,2.0,40000,15000,5000,30000,1000,91000,30284,23967673,38348,0.0016,91000,275792,366792,8636,42.5
2022_1_21_-2.9517_14.9951,MLI,Mali,MLI.6.4_1,Mopti,2022,1,21,MLI,Mopti,Douentza,communications,antenna,Looting/property destruction,destruction,destroyed,"Property destruction: Around 21 January 2022 (as reported), presumed JNIM militants destroyed eight telecommunications antennas in the area of Douentza (Douentza, Mopti).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Mali),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,UMTS,610.0,2.0,40000,15000,5000,30000,1000,91000,46595,35581336,56931,0.0016,91000,409429,500429,8636,57.9
2022_3_3_-1.7481_16.9494,MLI,Mali,MLI.9.3_1,Timbuktu,2022,3,3,MLI,Tombouctou,Banikane,communications,antenna,Looting/property destruction,looting,looting,"Looting: On 3 March 2022, presumed JNIM militants looted solar panels and batteries from a telecommunications antenna in the village of Bonhawa, near Banikane (Gourma-Rharous, Tombouctou).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Mali),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,9556,4144879,6633,0.0016,91000,47694,138694,8636,16.1
2023_3_10_-6.7275_14.1137,MLI,Mali,MLI.7.6_1,Ségou,2023,3,10,MLI,Segou,Sagala,communications,installation,Looting/property destruction,destruction,destroyed,"Property destruction: On 10 March 2023, FAMa and Wagner forces destroyed a telecommunications installation in Seguela (also called Sagala) (Bellen, Segou).",0,Military Forces of Mali (2021-),Wagner Group,State Forces,Civilians (Mali),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,1285,512686,827,0.0016,91000,5899,96899,8636,11.2
2020_1_27_3.3485_15.21,NER,Niger,NER.7.1_1,Tillabéry,2020,1,27,NER,Tillaberi,Tiguezefen,communications,antenna,Looting/property destruction,destruction,destroyed,"Reported on 27 January 2020, that presumed ISGS militants destroyed the telecommunications antenna in Tiguezefen.",0,Islamic State (West Africa) - Greater Sahara Faction,,Rebel Groups,Civilians (Niger),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,1623,455116,691,0.0016,91000,5237,96237,25714,3.7
2022_7_5_1.0623_14.0868,NER,Niger,NER.7.5_1,Tillabéry,2022,7,5,NER,Tillaberi,Komabangou,communications,antenna,Looting/property destruction,arson,burned,"Property destruction: On 5 July 2022, presumed JNIM militants burned two telecommunication antennas in the village of Komabangou (Tera, Tillaberi).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Niger),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,UMTS,614.0,2.0,40000,15000,5000,30000,1000,91000,11578,3442772,5500,0.0016,91000,39615,130615,25714,5.1
2022_2_17_1.5666_13.6046,NER,Niger,NER.7.2_1,Tillabéry,2022,2,17,NER,Tillaberi,MBanga,communications,antenna,Looting/property destruction,destruction,destroyed,"Property destruction: On 17 February 2022, presumed JNIM militants destroyed telecommunications antennas in the village of MBanga (Kollo, Tillaberi).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Niger),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,9944,2901791,4647,0.0016,91000,33390,124390,25714,4.8
2022_7_13_1.8685_12.8711,NER,Niger,NER.7.4_1,Tillabéry,2022,7,13,NER,Tillaberi,Tientienga Foulbe,communications,antenna,Looting/property destruction,arson,burned,"Looting: On 13 July 2022, presumed JNIM militants burned a telecommunications antenna and seized the batteries and solar panels in the village of Tientienga Foulbe (Say, Tillaberi).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Niger),,Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,5843,1544797,2451,0.0016,91000,17776,108776,25714,4.2
2022_5_28_1.9168_14.2599,NER,Niger,NER.7.3_1,Tillabéry,2022,5,28,NER,Tillaberi,Dabre,communications,antenna,Looting/property destruction,arson,burned,"Looting: On 28 May 2022, suspected IS Sahel militants attacked the market in the village of Dabre (Ouallam, Tillaberi). The militants seized a vehicle and burned a telecommunications antenna.",0,Islamic State (West Africa) - Greater Sahara Faction,,Rebel Groups,Civilians (Niger),Labour Group (Niger),Civilians,Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,,,40000,15000,5000,30000,1000,91000,16412,4270198,6830,0.0016,91000,49137,140137,25714,5.4
